"codigo","titulo","ano"
"524",GESTÃO INTEGRADA DE RISCOS E DESASTRES,2024
"611",ESPORTE E LAZER PARA A POPULAÇÃO,2024
"621","ABASTECIMENTO DE ÁGUA, ESGOTAMENTO SANITÁRIO E DRENAGEM URBANA",2024
"622",ABASTECIMENTO DE ÁGUA E ESGOTAMENTO SANITÁRIO NO MEIO RURAL,2024
"631",ATENÇÃO À SAÚDE PERTO DO CIDADÃO,2024
"633",GESTÃO E GOVERNANÇA DO SISTEMA DE SAÚDE COM TRANSPARÊNCIA E INTEGRIDADE,2024
"634","GESTÃO DA REDE DE CONHECIMENTO, EDUCAÇÃO, TECNOLOGIA E INOVAÇÃO EM SAÚDE",2024
"711",MATRIZ ENERGÉTICA DO ESTADO DO CEARÁ,2024
"722",REVITALIZAÇÃO DE ÁREAS URBANAS DEGRADADAS,2024
"723",CEARÁ DA PROTEÇÃO E BEM ESTAR ANIMAL,2024
"725",CEARÁ NO CLIMA: MITIGANDO E SE ADAPTANDO ÀS MUDANÇAS CLIMÁTICAS,2024
"726",RESÍDUOS SÓLIDOS,2024
"731",PLANEJAMENTO E GESTÃO PARTICIPATIVA DOS RECURSOS HÍDRICOS,2024
"732",OFERTA HÍDRICA PARA MÚLTIPLOS USOS,2024
"057",ATENÇÃO À SAÚDE INTEGRAL E DE QUALIDADE,2024
"056",VIGILÂNCIA EM SAÚDE,2024
"045",PRESERVAÇÃO E PROMOÇÃO DA MEMÓRIA E DO PATRIMÔNIO CULTURAL CEARENSE,2024
"044",PROMOÇÃO DO ACESSO E FOMENTO À PRODUÇÃO E DIFUSÃO DA CULTURA CEARENSE,2024
"051",DESENVOLVIMENTO DA AÇÃO PARLAMENTAR,2024
"500",GESTÃO E MANUTENÇÃO DA AL,2024
"019",MOBILIDADE URBANA,2024
"010",INFRAESTRUTURA E LOGÍSTICA,2024
"050",ESPORTE E LAZER PARA A POPULAÇÃO,2024
"063",TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO ESTRATÉGICA DO CEARÁ,2024
"078",INCLUSÃO E DESENVOLVIMENTO DO TRABALHADOR,2024
"067",CEARÁ NO CLIMA,2024
"015",GOVERNANÇA DO PACTO POR UM CEARÁ PACÍFICO,2024
"060",MODERNIZAÇÃO DA GESTÃO FISCAL,2024
"031",INCLUSÃO ECONÔMICA E ENFRENTAMENTO À POBREZA RURAL,2024
"052",DEFESA AGROPECUÁRIA ATUANTE NO ESTADO DO CEARÁ,2024
"023",GESTÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA,2024
"061","DESENVOLVIMENTO DA PRODUÇÃO CIENTÍFICA, DA DIFUSÃO TECNOLÓGICA, E DA CULTURA DE INOVAÇÃO",2024
"245",GOVERNANÇA DO PACTO POR UM CEARÁ PACÍFICO,2024
"257",DEFESA DOS INTERESSES DO ESTADO,2024
"344",DESENVOLVIMENTO DO COMPLEXO INDUSTRIAL E PORTUÁRIO DO PECÉM,2024
"362",EMPREENDEDORISMO E ARRANJOS PRODUTIVOS LOCAIS,2024
"513",INTEGRAÇÃO DO SISTEMA DE JUSTIÇA CRIMINAL (INTEGRA),2024
"522",CONTROLE DISCIPLINAR DOS SISTEMAS DE SEGURANÇA PÚBLICA E PENITENCIÁRIO,2024
"612",CEARÁ NO ESPORTE DE RENDIMENTO,2024
"632",PREVENÇÃO DE DOENÇAS E PROMOÇÃO DA SAÚDE DO CIDADÃO,2024
"721",CEARÁ CONSCIENTE POR NATUREZA,2024
"724",CEARÁ MAIS VERDE: CONSERVAR E PROTEGER OS RECURSOS NATURAIS E BIODIVERSIDADE DO CEARÁ,2024
"999",RESERVA DE CONTINGÊNCIA,2024
"076","GESTÃO DO TRABALHO, DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA NA SAÚDE",2024
"016",OFERTA HÍDRICA PARA MÚLTIPLOS USOS,2024
"014",CONTROLE EXTERNO DA ADMINISTRAÇÃO PÚBLICA ESTADUAL,2024
"036",EXCELÊNCIA NO DESEMPENHO DA PRESTAÇÃO JURISDICIONAL,2024
"074",PROMOÇÃO E UNIVERSALIZAÇÃO DO ACESSO À JUSTIÇA,2024
"040",MELHORIA DE ESPAÇOS E EQUIPAMENTOS PÚBLICOS,2024
"037",GESTÃO E DISCIPLINAMENTO DO TRÂNSITO,2024
"003",SEGURANÇA PÚBLICA INTEGRADA,2024
"007",SEGURANÇA PÚBLICA CIDADÃ,2024
"001",GESTÃO DE RISCOS E DESASTRES,2024
"012",TUTELA DOS INTERESSES SOCIAIS E INDIVIDUAIS INDISPONÍVEIS,2024
"004",INFRAESTRUTURA E GESTÃO DO SISTEMA PENITENCIÁRIO,2024
"059",ENCARGOS GERAIS DO ESTADO,2024
"028",DESENVOLVIMENTO E CONSOLIDAÇÃO DO DESTINO TURISTICO CEARÁ,2024
"022",HABITAÇÃO DE INTERESSE SOCIAL,2024
"070",GESTÃO E DESENVOLVIMENTO ESTRATÉGICO DE PESSOAS,2024
"065",FORTALECIMENTO DO SISTEMA ESTADUAL DE PLANEJAMENTO,2024
"083",DESENVOLVIMENTO DO ARTESANATO,2024
"080",PROTEÇÃO SOCIAL BÁSICA,2024
"075",PROTEÇÃO E PROMOÇÃO DOS DIREITOS DE ADOLESCENTES EM ATENDIMENTO SOCIOEDUCATIVO,2024
"072",PROTEÇÃO SOCIAL ESPECIAL,2024
"066",CEARÁ MAIS VERDE,2024
"024",CONTROLE DISCIPLINAR DOS SISTEMAS DE SEGURANÇA PÚBLICA E PENITENCIÁRIO,2024
"068",CEARA CONSCIENTE POR NATUREZA,2024
"081",COMUNICAÇÃO INSTITUCIONAL E APOIO ÀS POLÍTICAS PÚBLICAS,2024
"053",GESTÃO FISCAL E FINANCEIRA,2024
"033",PROMOÇÃO DA SEGURANÇA ALIMENTAR E NUTRICIONAL,2024
"032",ABASTECIMENTO DE ÁGUA E ESGOTAMENTO SANITÁRIO NO MEIO RURAL,2024
"029",DESENVOLVIMENTO DA AGROPECUÁRIA FAMILIAR,2024
"058","DESENVOLVIMENTO DA EDUCAÇÃO PROFISSIONAL NOS NÍVEIS: FORMAÇÃO INICIAL E CONTINUADA, TÉCNICO E TECNOLÓGICO",2024
"008",ACESSO E APRENDIZAGEM DAS CRIANÇAS E JOVENS NA IDADE ADEQUADA,2024
"020",ENSINO INTEGRADO À EDUCAÇÃO PROFISSIONAL,2024
"006",INCLUSÃO E EQUIDADE NA EDUCAÇÃO,2024
"071",GESTÃO E DESENVOLVIMENTO DA EDUCAÇÃO SUPERIOR,2024
"064",RESÍDUOS SÓLIDOS,2024
"030",DESENVOLVIMENTO TERRITORIAL RURAL SUSTENTÁVEL E SOLIDÁRIO,2024
"111",HABITAÇÃO E REGULARIZAÇÃO FUNDIÁRIA URBANA,2024
"077",TELEDIFUSÃO CULTURAL E INFORMATIVA,2024
"073",IMPLEMENTAÇÃO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL,2024
"101",PROMOÇÃO E DEFESA DOS DIREITOS DAS PESSOAS IDOSAS,2024
"102",PROMOÇÃO E DEFESA DOS DIREITOS DAS PESSOAS COM DEFICIÊNCIA,2024
"142",DESENVOLVIMENTO INTEGRAL DA EDUCAÇÃO INFANTIL E DO ENSINO FUNDAMENTAL COM EQUIDADE E QUALIDADE,2024
"143",DESENVOLVIMENTO DO ENSINO MÉDIO,2024
"144",EDUCAÇÃO EM TEMPO INTEGRAL E COMPLEMENTAR AO ENSINO MÉDIO,2024
"145",NORMATIZAÇÃO E CONTROLE DAS POLÍTICAS PÚBLICAS DE EDUCAÇÃO BÁSICA,2024
"151",ESPORTE E LAZER PARA A POPULAÇÃO,2024
"152",CEARÁ NO ESPORTE DE RENDIMENTO,2024
"160",CEARÁ INDÍGENA,2024
"161",PROMOÇÃO DA INCLUSÃO SOCIAL NO ÂMBITO DA POLÍTICA SOBRE DROGAS,2024
"162",INSTITUCIONALIZAÇÃO E DESENVOLVIMENTO DE POLÍTICAS PÚBLICAS PARA A JUVENTUDE,2024
"163",PROTEÇÃO E PROMOÇÃO DOS DIREITOS DE ADOLESCENTES E JOVENS EM ATENDIMENTO SOCIOEDUCATIVO,2024
"164",CEARÁ PELA EQUIDADE RACIAL,2024
"165",PROMOÇÃO DA INCLUSÃO SOCIAL E DA CIDADANIA,2024
"166",PROTEÇÃO DA VIDA E PROMOÇÃO DA CIDADANIA DAS PESSOAS LGBTI+,2024
"167",PROTEÇÃO E DEFESA DOS DIREITOS DA MULHER,2024
"168",PROMOÇÃO DO DESENVOLVIMENTO DA CRIANÇA E DO ADOLESCENTE,2024
"169",PROMOÇÃO E DEFESA DOS DIREITOS HUMANOS,2024
"171","ATENÇÃO À SAÚDE, COM ACESSO INTEGRAL E DE QUALIDADE",2024
"172",PREVENÇÃO DE DOENÇAS E PROMOÇÃO DA SAÚDE DO CIDADÃO,2024
"173",GOVERNANÇA E GESTÃO DO SISTEMA ÚNICO DE SAÚDE COM TRANSPARÊNCIA E INTEGRIDADE,2024
"174","GESTÃO DA REDE DE CONHECIMENTO, EDUCAÇÃO, TECNOLOGIA E INOVAÇÃO EM SAÚDE",2024
"181",GESTÃO E PROMOÇÃO DA SEGURANÇA ALIMENTAR E NUTRICIONAL E COMBATE À FOME,2024
"131","PROMOÇÃO E DESENVOLVIMENTO DA ARTE, DIVERSIDADE E CULTURA CEARENSE",2024
"132",PROMOÇÃO DO PATRIMÔNIO CULTURAL E MEMÓRIA CEARENSE,2024
"133","PROMOÇÃO E DESENVOLVIMENTO DA POLÍTICA DE CONHECIMENTO, FORMAÇÃO, LIVRO E LEITURA",2024
"134","TELEDIFUSÃO EDUCATIVA, CULTURAL E INFORMATIVA",2024
"141","EDUCAÇÃO, EQUIDADE E DIREITOS HUMANOS",2024
"211",DESENVOLVIMENTO SUSTENTÁVEL DA AGRICULTURA FAMILIAR,2024
"212",DESENVOLVIMENTO SUSTENTÁVEL E INTEGRADO DA PESCA E AQUICULTURA,2024
"213",DESENVOLVIMENTO SUSTENTÁVEL DO AGRONEGÓCIO,2024
"222",INOVA CEARÁ,2024
"231",EDUCAÇÃO PROFISSIONAL ARTICULADA AO ENSINO MÉDIO,2024
"232",QUALIFICA CEARÁ: EDUCAÇÃO PROFISSIONAL PARA O MUNDO DO TRABALHO,2024
"242",NORMATIZAÇÃO E CONTROLE DAS POLÍTICAS PÚBLICAS DE EDUCAÇÃO SUPERIOR,2024
"251","FORTALECIMENTO DO SETOR DE COMÉRCIO, SERVIÇOS E INOVAÇÃO",2024
"252",DESENVOLVIMENTO E DIVERSIFICAÇÃO DOS SETORES INDUSTRIAIS,2024
"312",GOVERNANÇA INTERFEDERATIVA DAS REGIÕES,2024
"313","MOBILIDADE, TRÂNSITO E TRANSPORTE",2024
"321",MATRIZ ENERGÉTICA DO ESTADO DO CEARÁ,2024
"331",CEARÁ CONSCIENTE POR NATUREZA,2024
"342",OFERTA HÍDRICA PARA MÚLTIPLOS USOS,2024
"351","ABASTECIMENTO DE ÁGUA, ESGOTAMENTO SANITÁRIO E DRENAGEM URBANA",2024
"352",ABASTECIMENTO DE ÁGUA E ESGOTAMENTO SANITÁRIO NO MEIO RURAL,2024
"411",MELHORIA DA RELAÇÃO FISCO-CONTRIBUINTE-SOCIEDADE,2024
"412",MODERNIZAÇÃO DA GESTÃO FISCAL,2024
"421",GESTÃO ADMINISTRATIVA DO CEARÁ,2024
"422",PLANEJAMENTO E ORÇAMENTO ORIENTADOS PARA RESULTADOS,2024
"423",GESTÃO E DESENVOLVIMENTO ESTRATÉGICO DE PESSOAS,2024
"424",TRANSFORMAÇÃO DIGITAL NO GOVERNO DO CEARÁ,2024
"431",COMUNICAÇÃO INSTITUCIONAL,2024
"432",CONTROLE EXTERNO DA ADMINISTRAÇÃO PÚBLICA ESTADUAL E MUNICIPAL,2024
"434",TRANSPARÊNCIA E PARTICIPAÇÃO SOCIAL,2024
"435",DESENVOLVIMENTO DO PROCESSO LEGISLATIVO,2024
"221",CEARÁ CIENTÍFICO E TECNOLÓGICO,2024
"241",DESENVOLVIMENTO INTEGRAL DA EDUCAÇÃO SUPERIOR,2024
"253","PROSPECÇÃO DE OPORTUNIDADES, FORTALECIMENTO DE PARCERIAS INTERNACIONAIS E ATRAÇÃO DE INVESTIMENTO ESTRANGEIRO",2024
"311",DESENVOLVIMENTO DO ESPAÇO URBANO,2024
"341",PLANEJAMENTO E GESTÃO PARTICIPATIVA DOS RECURSOS HÍDRICOS,2024
"191",TUTELA DOS INTERESSES SOCIAIS E INDIVIDUAIS INDISPONÍVEIS,2024
"192",EXCELÊNCIA NO DESEMPENHO DA PRESTAÇÃO JURISDICIONAL,2024
"194",PROMOÇÃO DO ACESSO GRATUITO À JUSTIÇA,2024
"195",GESTÃO INTEGRADA DE RISCOS E DESASTRES,2024
"196",SEGURANÇA PÚBLICA FORTALECIDA E INTEGRADA À SOCIEDADE,2024
"197",GESTÃO DO SISTEMA PENITENCIÁRIO E PROMOÇÃO DA RESSOCIALIZAÇÃO,2024
"193",CONTROLE DISCIPLINAR DOS SISTEMAS DE SEGURANÇA PÚBLICA E PENITENCIÁRIO,2024
"214",FISCALIZAÇÃO DA PRODUÇÃO AGROPECUÁRIA,2024
"223",TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO ESTRATÉGICA DO CEARÁ,2024
"261",INFRAESTRUTURA E LOGÍSTICA,2024
"262",DESENVOLVIMENTO DO COMPLEXO INDUSTRIAL E PORTUÁRIO DO PECÉM,2024
"271",DESENVOLVIMENTO SUSTENTÁVEL E INCLUSIVO DO ARTESANATO,2024
"272",ECONOMIA POPULAR E SOLIDÁRIA E ARRANJOS PRODUTIVOS LOCAIS,2024
"273",CONEXÃO TRABALHO E RENDA CEARÁ,2024
"274",EMPREENDE CEARÁ,2024
"281",DESENVOLVIMENTO SUSTENTÁVEL E CONSOLIDADO DO DESTINO TURÍSTICO CEARÁ,2024
"332",CEARÁ DA PROTEÇÃO ANIMAL,2024
"333",CEARÁ NO CLIMA: DESCARBONIZANDO E SE ADAPTANDO COM JUSTIÇA CLIMÁTICA,2024
"334",CONTROLE E MONITORAMENTO DE RECURSOS NATURAIS,2024
"335",CEARÁ MAIS VERDE: CONSERVAR E PROTEGER OS RECURSOS NATURAIS E BIODIVERSIDADE DO CEARÁ,2024
"336",RESÍDUOS SÓLIDOS,2024
"420",GOVERNANÇA DA POLÍTICA DE PREVENÇÃO E REDUÇÃO DA VIOLÊNCIA,2024
"425",GOVERNANÇA E GESTÃO CORPORATIVA,2024
"426",PREVIDÊNCIA ESTADUAL,2024
"427",ENCARGOS GERAIS DO ESTADO,2024
"428",MODERNIZAÇÃO DA GESTÃO DE ATIVOS,2024
"429",PROMOÇÃO DA INOVAÇÃO E GOVERNANÇA NOS MUNICÍPIOS CEARENSES,2024
"436",PROMOÇÃO DA INTERAÇÃO LEGISLATIVO E SOCIEDADE,2024
"437",REGULAÇÃO DOS SERVIÇOS PÚBLICOS DELEGADOS,2024
"438",CONTROLE INTERNO GOVERNAMENTAL,2024
"439",DEFESA DOS INTERESSES DO ESTADO,2024
