"codigo","titulo","ano"
"449451",OBRAS E INSTALAÇÕES,2023
"449452",EQUIPAMENTOS E MATERIAL PERMANENTE,2023
"449500","Aplicação Direta à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2023
"449551",OBRAS E INSTALAÇÕES,2023
"449552",EQUIPAMENTOS E MATERIAL PERMANENTE,2023
"449561",AQUISIÇÃO DE IMÓVEIS,2023
"449591",SENTENÇAS JUDICIAIS,2023
"449592",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"449593",INDENIZAÇÕES E RESTITUIÇÕES,2023
"449600","Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2023
"449651",OBRAS E INSTALAÇÕES,2023
"449652",EQUIPAMENTOS E MATERIAL PERMANENTE,2023
"319012",VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR,2024
"319013",OBRIGAÇÕES PATRONAIS,2024
"319016",OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL,2024
"319017",OUTRAS DESPESAS VARIÁVEIS - PESSOAL MILITAR,2024
"319059",PENSÕES ESPECIAIS,2024
"319067",DEPÓSITOS COMPULSÓRIOS,2024
"319086",COMPENSAÇÕES A REGIMES DE PREVIDÊNCIA,2024
"319091",SENTENÇAS JUDICIAIS,2024
"319092",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"319093",INDENIZAÇÕES E RESTITUIÇÕES,2024
"319094",INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS,2024
"319096",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2024
"319104",CONTRATAÇÃO POR TEMPO DETERMINADO,2024
"319113",OBRIGAÇÕES PATRONAIS,2024
"319191",SENTENÇAS JUDICIAIS,2024
"319192",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"319194",INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS,2024
"319196",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2024
"319500","Aplicação Direta à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2024
"319504",CONTRATAÇÃO POR TEMPO DETERMINADO,2024
"319507",CONTRIBUIÇÃO A ENTIDADES FECHADAS DE PREVIDÊNCIA,2024
"319511",VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL,2024
"319513",OBRIGAÇÕES PATRONAIS,2024
"319516",OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL,2024
"469677",PRINCIPAL CORRIGIDO DA DÍVIDA CONTRATUAL REFINANCIADO,2023
"469691",SENTENÇAS JUDICIAIS,2023
"469692",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"469693",INDENIZAÇÕES E RESTITUIÇÕES,2023
"999999",A CLASSIFICAR,2023
"319567",DEPÓSITOS COMPULSÓRIOS,2024
"319591",SENTENÇAS JUDICIAIS,2024
"319592",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"319594",INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS,2024
"319596",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2024
"319600","Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2024
"319604",CONTRATAÇÃO POR TEMPO DETERMINADO,2024
"319607",CONTRIBUIÇÃO A ENTIDADES FECHADAS DE PREVIDÊNCIA,2024
"319611",VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL,2024
"319613",OBRIGAÇÕES PATRONAIS,2024
"319616",OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL,2024
"319667",DEPÓSITOS COMPULSÓRIOS,2024
"319691",SENTENÇAS JUDICIAIS,2024
"319692",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"319694",INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS,2024
"319696",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2024
"327170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"327300","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2024
"327370",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"327400","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2024
"327470",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"329000",Aplicações Diretas,2024
"329021",JUROS SOBRE A DÍVIDA POR CONTRATO,2024
"329022",OUTROS ENCARGOS SOBRE A DÍVIDA POR CONTRATO,2024
"329023","JUROS, DESÁGIOS E DESCONTOS DA DÍVIDA MOBILIÁRIA",2024
"329024",OUTROS ENCARGOS SOBRE A DÍVIDA MOBILIÁRIA,2024
"329025",ENCARGOS SOBRE OPERAÇÕES DE CRÉDITO POR ANTECIPAÇÃO DA RECEITA,2024
"329027","ENCARGOS PELA HONRA DE AVAIS, GARANTIAS, SEGUROS E SIMILARES",2024
"329091",SENTENÇAS JUDICIAIS,2024
"329092",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"329093",INDENIZAÇÕES E RESTITUIÇÕES,2024
"329500","Aplicação Direta à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2024
"329521",JUROS SOBRE A DÍVIDA POR CONTRATO,2024
"329522",OUTROS ENCARGOS SOBRE A DÍVIDA POR CONTRATO,2024
"329592",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"329600","Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2024
"329621",JUROS SOBRE A DÍVIDA POR CONTRATO,2024
"329622",OUTROS ENCARGOS SOBRE A DÍVIDA POR CONTRATO,2024
"329692",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"332041",CONTRIBUIÇÕES,2024
"332200",Execução Orçamentária Delegada à União,2024
"332214",DIÁRIAS - CIVIL,2024
"332230",MATERIAL DE CONSUMO,2024
"332235",SERVIÇOS DE CONSULTORIA,2024
"332236",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2024
"332239",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"333041",CONTRIBUIÇÕES,2024
"333081",DISTRIBUIÇÃO CONSTITUCIONAL OU LEGAL DE RECEITAS,2024
"333093",INDENIZAÇÕES E RESTITUIÇÕES,2024
"333141",CONTRIBUIÇÕES,2024
"333192",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"333214",DIÁRIAS - CIVIL,2024
"333218",AUXÍLIO FINANCEIRO A ESTUDANTES,2024
"333220",AUXÍLIO FINANCEIRO A PESQUISADORES,2024
"333230",MATERIAL DE CONSUMO,2024
"333232","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2024
"333233",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2024
"333235",SERVIÇOS DE CONSULTORIA,2024
"335000",Transferências a Instituições Privadas sem Fins Lucrativos,2024
"335014",DIÁRIAS - CIVIL,2024
"335018",AUXÍLIO FINANCEIRO A ESTUDANTES,2024
"335020",AUXÍLIO FINANCEIRO A PESQUISADORES,2024
"335030",MATERIAL DE CONSUMO,2024
"335031","PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS",2024
"335033",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2024
"335034",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2024
"335035",SERVIÇOS DE CONSULTORIA,2024
"335036",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2024
"335039",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"335041",CONTRIBUIÇÕES,2024
"335043",SUBVENÇÕES SOCIAIS,2024
"335047",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2024
"335085",CONTRATO DE GESTÃO,2024
"335092",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"335093",INDENIZAÇÕES E RESTITUIÇÕES,2024
"336041",CONTRIBUIÇÕES,2024
"336045",SUBVENÇÕES ECONÔMICAS,2024
"336092",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"336783","DESPESAS DECORRENTES DE CONTRATO DE PARCERIA PÚBLICO-PRIVADA - PPP, EXCETO SUBVENÇÕES ECONÔMICAS, APORTE E FUNDO GARANTIDOR",2024
"336792",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"337041",CONTRIBUIÇÕES,2024
"337092",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"337134",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2024
"337170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"337192",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"337300","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2024
"337370",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"337400","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2024
"337470",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"337541",CONTRIBUIÇÕES,2024
"337641",CONTRIBUIÇÕES,2024
"338004",CONTRATAÇÃO POR TEMPO DETERMINADO,2024
"338014",DIÁRIAS - CIVIL,2024
"338030",MATERIAL DE CONSUMO,2024
"338033",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2024
"338034",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2024
"338035",SERVIÇOS DE CONSULTORIA,2024
"338036",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2024
"338037",LOCAÇÃO DE MÃO-DE-OBRA,2024
"338039",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"338041",CONTRIBUIÇÕES,2024
"338092",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"339000",Aplicações Diretas,2024
"339004",CONTRATAÇÃO POR TEMPO DETERMINADO,2024
"339006",BENEFÍCIO MENSAL AO DEFICIENTE E AO IDOSO,2024
"339008",OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR OU DO MILITAR,2024
"339010",SEGURO DESEMPREGO E ABONO SALARIAL,2024
"339014",DIÁRIAS - CIVIL,2024
"339015",DIÁRIAS - MILITAR,2024
"339018",AUXÍLIO FINANCEIRO A ESTUDANTES,2024
"339019",AUXÍLIO-FARDAMENTO,2024
"339020",AUXÍLIO FINANCEIRO A PESQUISADORES,2024
"339026",OBRIGAÇÕES DECORRENTES DE POLÍTICA MONETÁRIA,2024
"339027","ENCARGOS PELA HONRA DE AVAIS, GARANTIAS, SEGUROS E SIMILARES",2024
"339028",REMUNERAÇÃO DE COTAS DE FUNDOS AUTÁRQUICOS,2024
"339029",DISTRIBUIÇÃO DE RESULTADO DE EMPRESAS ESTATAIS DEPENDENTES,2024
"339030",MATERIAL DE CONSUMO,2024
"339031","PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS",2024
"339032","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2024
"339033",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2024
"339034",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2024
"339035",SERVIÇOS DE CONSULTORIA,2024
"339036",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2024
"339037",LOCAÇÃO DE MÃO-DE-OBRA,2024
"339038",ARRENDAMENTO MERCANTIL,2024
"339039",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"339049",AUXÍLIO-TRANSPORTE,2024
"339053",APOSENTADORIAS DO RGPS - ÁREA RURAL,2024
"339054",APOSENTADORIAS DO RGPS - ÁREA URBANA,2024
"339055",PENSÕES DO RGPS - ÁREA RURAL,2024
"339056",PENSÕES DO RGPS - ÁREA URBANA,2024
"339057",OUTROS BENEFÍCIOS DO RGPS - ÁREA RURAL,2024
"339058",OUTROS BENEFÍCIOS DO RGPS - ÁREA URBANA,2024
"339059",PENSÕES ESPECIAIS,2024
"339062",AQUISIÇÃO DE PRODUTOS PARA REVENDA,2024
"339067",DEPÓSITOS COMPULSÓRIOS,2024
"339081",DISTRIBUIÇÃO CONSTITUCIONAL OU LEGAL DE RECEITAS,2024
"339085",CONTRATO DE GESTÃO,2024
"339091",SENTENÇAS JUDICIAIS,2024
"339092",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"339093",INDENIZAÇÕES E RESTITUIÇÕES,2024
"339095",INDENIZAÇÃO PELA EXECUÇÃO DE TRABALHOS DE CAMPO,2024
"339104",CONTRATAÇÃO POR TEMPO DETERMINADO,2024
"339128",REMUNERAÇÃO DE COTAS DE FUNDOS AUTÁRQUICOS,2024
"339129",DISTRIBUIÇÃO DE RESULTADO DE EMPRESAS ESTATAIS DEPENDENTES,2024
"339130",MATERIAL DE CONSUMO,2024
"339132","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2024
"339135",SERVIÇOS DE CONSULTORIA,2024
"339139",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"339140",SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA,2024
"339141",CONTRIBUIÇÕES,2024
"339147",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2024
"339162",AQUISIÇÃO DE PRODUTOS PARA REVENDA,2024
"339191",SENTENÇAS JUDICIAIS,2024
"339192",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"339193",INDENIZAÇÕES E RESTITUIÇÕES,2024
"339196",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2024
"339197",APORTE PARA COBERTURA DO DÉFICIT ATUARIAL DO RPPS,2024
"339330",MATERIAL DE CONSUMO,2024
"339332","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2024
"339339",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"339430",MATERIAL DE CONSUMO,2024
"339432","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2024
"339439",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"339500","Aplicação Direta à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2024
"339504",CONTRATAÇÃO POR TEMPO DETERMINADO,2024
"339508",OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR OU DO MILITAR,2024
"339514",DIÁRIAS - CIVIL,2024
"339518",AUXÍLIO FINANCEIRO A ESTUDANTES,2024
"339520",AUXÍLIO FINANCEIRO A PESQUISADORES,2024
"339530",MATERIAL DE CONSUMO,2024
"339531","PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS",2024
"339532","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2024
"339533",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2024
"339534",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2024
"339535",SERVIÇOS DE CONSULTORIA,2024
"339536",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2024
"339537",LOCAÇÃO DE MÃO-DE-OBRA,2024
"339538",ARRENDAMENTO MERCANTIL,2024
"339539",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"339541",CONTRIBUIÇÕES,2024
"339545",SUBVENÇÕES ECONÔMICAS,2024
"339546",AUXÍLIO-ALIMENTAÇÃO,2024
"339547",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2024
"339548",AUXÍLIO FINANCEIRO A PESSOAS FÍSICAS,2024
"339549",AUXÍLIO-TRANSPORTE,2024
"339567",DEPÓSITOS COMPULSÓRIOS,2024
"339591",SENTENÇAS JUDICIAIS,2024
"339592",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"339593",INDENIZAÇÕES E RESTITUIÇÕES,2024
"339596",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2024
"339600","Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2024
"339604",CONTRATAÇÃO POR TEMPO DETERMINADO,2024
"339608",OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR OU DO MILITAR,2024
"339614",DIÁRIAS - CIVIL,2024
"339618",AUXÍLIO FINANCEIRO A ESTUDANTES,2024
"339620",AUXÍLIO FINANCEIRO A PESQUISADORES,2024
"339630",MATERIAL DE CONSUMO,2024
"339631","PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS",2024
"339632","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2024
"339633",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2024
"339634",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2024
"339635",SERVIÇOS DE CONSULTORIA,2024
"339636",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2024
"339637",LOCAÇÃO DE MÃO-DE-OBRA,2024
"339638",ARRENDAMENTO MERCANTIL,2024
"339639",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"339641",CONTRIBUIÇÕES,2024
"339645",SUBVENÇÕES ECONÔMICAS,2024
"339646",AUXÍLIO-ALIMENTAÇÃO,2024
"339647",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2024
"339648",AUXÍLIO FINANCEIRO A PESSOAS FÍSICAS,2024
"339649",AUXÍLIO-TRANSPORTE,2024
"339667",DEPÓSITOS COMPULSÓRIOS,2024
"339691",SENTENÇAS JUDICIAIS,2024
"339692",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"339693",INDENIZAÇÕES E RESTITUIÇÕES,2024
"339696",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2024
"442041",CONTRIBUIÇÕES,2024
"442042",AUXÍLIOS,2024
"444092",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"444141",CONTRIBUIÇÕES,2024
"444142",AUXÍLIOS,2024
"444192",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"444214",DIÁRIAS - CIVIL,2024
"444251",OBRAS E INSTALAÇÕES,2024
"444252",EQUIPAMENTOS E MATERIAL PERMANENTE,2024
"444292",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"444541",CONTRIBUIÇÕES,2024
"444542",AUXÍLIOS,2024
"444592",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"444641",CONTRIBUIÇÕES,2024
"444642",AUXÍLIOS,2024
"444692",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"445000",Transferências a Instituições Privadas sem Fins Lucrativos,2024
"445014",DIÁRIAS - CIVIL,2024
"445030",MATERIAL DE CONSUMO,2024
"445036",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2024
"445039",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"445041",CONTRIBUIÇÕES,2024
"445042",AUXÍLIOS,2024
"445047",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2024
"445051",OBRAS E INSTALAÇÕES,2024
"445052",EQUIPAMENTOS E MATERIAL PERMANENTE,2024
"445085",CONTRATO DE GESTÃO,2024
"445092",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"446041",CONTRIBUIÇÕES,2024
"446042",AUXÍLIOS,2024
"446045",SUBVENÇÕES ECONÔMICAS,2024
"446782",APORTE DE RECURSOS PELO PARCEIRO PÚBLICO EM FAVOR DO PARCEIRO PRIVADO DECORRENTE DE CONTRATO DE PARCERIA PÚBLICO-PRIVADA - PPP,2024
"446783","DESPESAS DECORRENTES DE CONTRATO DE PARCERIA PÚBLICO-PRIVADA - PPP, EXCETO SUBVENÇÕES ECONÔMICAS, APORTE E FUNDO GARANTIDOR",2024
"446792",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"447041",CONTRIBUIÇÕES,2024
"447042",AUXÍLIOS,2024
"447152",EQUIPAMENTOS E MATERIAL PERMANENTE,2024
"447170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"447300","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2024
"447370",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"447400","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2024
"447470",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"447541",CONTRIBUIÇÕES,2024
"447542",AUXÍLIOS,2024
"447641",CONTRIBUIÇÕES,2024
"447642",AUXÍLIOS,2024
"448041",CONTRIBUIÇÕES,2024
"448042",AUXÍLIOS,2024
"448051",OBRAS E INSTALAÇÕES,2024
"448052",EQUIPAMENTOS E MATERIAL PERMANENTE,2024
"449000",Aplicações Diretas,2024
"449004",CONTRATAÇÃO POR TEMPO DETERMINADO,2024
"449014",DIÁRIAS - CIVIL,2024
"449015",DIÁRIAS - MILITAR,2024
"449017",OUTRAS DESPESAS VARIÁVEIS - PESSOAL MILITAR,2024
"449018",AUXÍLIO FINANCEIRO A ESTUDANTES,2024
"449020",AUXÍLIO FINANCEIRO A PESQUISADORES,2024
"449030",MATERIAL DE CONSUMO,2024
"449032","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2024
"449033",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2024
"449035",SERVIÇOS DE CONSULTORIA,2024
"449036",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2024
"449037",LOCAÇÃO DE MÃO-DE-OBRA,2024
"449039",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"449040",SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA,2024
"449041",CONTRIBUIÇÕES,2024
"449042",AUXÍLIOS,2024
"449045",SUBVENÇÕES ECONÔMICAS,2024
"449047",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2024
"449048",AUXÍLIO FINANCEIRO A PESSOAS FÍSICAS,2024
"449051",OBRAS E INSTALAÇÕES,2024
"449052",EQUIPAMENTOS E MATERIAL PERMANENTE,2024
"449061",AQUISIÇÃO DE IMÓVEIS,2024
"449065",CONSTITUIÇÃO OU AUMENTO DE CAPITAL DE EMPRESAS,2024
"449091",SENTENÇAS JUDICIAIS,2024
"449092",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"449093",INDENIZAÇÕES E RESTITUIÇÕES,2024
"449095",INDENIZAÇÃO PELA EXECUÇÃO DE TRABALHOS DE CAMPO,2024
"449139",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"449140",SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA,2024
"449147",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2024
"449151",OBRAS E INSTALAÇÕES,2024
"449152",EQUIPAMENTOS E MATERIAL PERMANENTE,2024
"449191",SENTENÇAS JUDICIAIS,2024
"449193",INDENIZAÇÕES E RESTITUIÇÕES,2024
"457300","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2024
"457400","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2024
"457470",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"459000",Aplicações Diretas,2024
"459007",CONTRIBUIÇÃO A ENTIDADES FECHADAS DE PREVIDÊNCIA,2024
"459027","ENCARGOS PELA HONRA DE AVAIS, GARANTIAS, SEGUROS E SIMILARES",2024
"459041",CONTRIBUIÇÕES,2024
"459061",AQUISIÇÃO DE IMÓVEIS,2024
"459062",AQUISIÇÃO DE PRODUTOS PARA REVENDA,2024
"459162",AQUISIÇÃO DE PRODUTOS PARA REVENDA,2024
"459165",CONSTITUIÇÃO OU AUMENTO DE CAPITAL DE EMPRESAS,2024
"459166",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2024
"459191",SENTENÇAS JUDICIAIS,2024
"459192",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"459500","Aplicação Direta à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2024
"459561",AQUISIÇÃO DE IMÓVEIS,2024
"459567",DEPÓSITOS COMPULSÓRIOS,2024
"459591",SENTENÇAS JUDICIAIS,2024
"459592",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"459593",INDENIZAÇÕES E RESTITUIÇÕES,2024
"459600","Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2024
"459661",AQUISIÇÃO DE IMÓVEIS,2024
"459667",DEPÓSITOS COMPULSÓRIOS,2024
"459691",SENTENÇAS JUDICIAIS,2024
"459692",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"459693",INDENIZAÇÕES E RESTITUIÇÕES,2024
"467170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"467300","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2024
"467370",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"467400","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2024
"467470",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"469000",Aplicações Diretas,2024
"469027","ENCARGOS PELA HONRA DE AVAIS, GARANTIAS, SEGUROS E SIMILARES",2024
"469071",PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO,2024
"469072",PRINCIPAL DA DÍVIDA MOBILIÁRIA RESGATADO,2024
"469073",CORREÇÃO MONETÁRIA OU CAMBIAL DA DÍVIDA CONTRATUAL RESGATADA,2024
"469074",CORREÇÃO MONETÁRIA OU CAMBIAL DA DÍVIDA MOBILIÁRIA RESGATADA,2024
"469075",CORREÇÃO MONETÁRIA DA DÍVIDA DE OPERAÇÕES DE CRÉDITO POR ANTECIPAÇÃO DE RECEITA,2024
"469076",PRINCIPAL CORRIGIDO DA DÍVIDA MOBILIÁRIA REFINANCIADO,2024
"469077",PRINCIPAL CORRIGIDO DA DÍVIDA CONTRATUAL REFINANCIADO,2024
"469091",SENTENÇAS JUDICIAIS,2024
"469092",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"469093",INDENIZAÇÕES E RESTITUIÇÕES,2024
"469500","Aplicação Direta à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2024
